Time 1.1-W-U-Total 1.1-W-U8 1.1-M-U-Total 1.1-M-U8 1.2-W-U-Total 1.2-W-U8 1.2-M-U-Total 1.2-M-U8 1.3-W-U-Total 1.3-W-U8 1.3-M-U-Total 1.3-M-U8 
0.16666666666666666 0.9041222222222222 1.0 0.9041222222222222 1.0 1.0849984332393272 0.9964606120191717 0.9041653610327728 0.9964606120191716 1.2658323444391404 0.9964599591366317 0.9041659603136718 0.9964599591366317 
0.3333333333333333 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.039220168183116 0.996458653504691 0.8784031471859153 0.9964593063047757 
0.5 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0388445775735557 0.9964573480611217 0.878403730632664 0.996458653504691 
0.6666666666666666 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.038787501967227 0.9964560428087523 0.8784043127158709 0.996458000766362 
2.1666666666666665 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0635190242633292 0.9964443040706558 0.8784048960826358 0.9964573480611216 
3.6666666666666665 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0685059631185034 0.9964325806848474 0.8784153884672123 0.9964456076102114 
5.166666666666667 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.069663842443753 0.9964208724795085 0.8784258691916639 0.9964338825186284 
6.666666666666667 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.070043998879881 0.9964091792848179 0.8784363357230741 0.9964221726385389 
8.166666666666666 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0702582016103506 0.9963975009329599 0.8784467908274339 0.9964104777758376 
9.666666666666666 0.8772777339858084 0.9999999999999999 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0704306454997976 0.9963858372581003 0.8784572319733112 0.9963987977865463 
11.166666666666666 0.8772402284333704 1.0 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0473493804269116 0.9963741880963638 0.8784676619278544 0.996387132480451 
12.666666666666666 0.8771936845790882 1.0 0.87836007321 1.0 0.8688681799177018 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0355540945334851 0.9963625532857149 0.8784780781603626 0.9963754817175338 
14.166666666666666 0.8771582319506203 1.0 0.87836007321 1.0 0.8683905232934541 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0432823642605347 0.9963509326660953 0.8784884834385736 0.9963638453115385 
15.666666666666666 0.8771519849961492 1.0 0.87836007321 1.0 0.868131745748368 0.9964606120191716 0.8784019828189688 0.9964606120191717 1.0360948631746194 0.9963393260793543 0.8784988752320203 0.9963522231263005 
17.166666666666668 0.8771508843037763 1.0 0.87836007321 1.0 0.8680865545706182 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0448324965776625 0.9963277333692099 0.8785092563085787 0.9963406149793738 
18.666666666666668 0.8771506903672353 1.0 0.87836007321 1.0 0.8679514962778938 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0379524033264769 0.9963161543812254 0.8785196241375925 0.9963290207383563 
20.166666666666668 0.8771506561966322 0.9999999999999999 0.87836007321 1.0 0.8678797812597449 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0466753716199728 0.9963045889627895 0.8785299814866894 0.9963174402245227 
21.666666666666668 0.8771506501759523 1.0 0.87836007321 1.0 0.8678672671779489 0.9964606120191716 0.8784019828189688 0.9964606120191717 1.0398738278792563 0.9962930369630927 0.8785403258246687 0.9963058733091448 
23.166666666666668 0.8771506491151408 0.9999999999999999 0.87836007321 1.0 0.8678650837318316 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0485317221612875 0.9962814982331067 0.8785506599185819 0.99629431981713 
24.666666666666668 0.8771506489282318 0.9999999999999999 0.87836007321 1.0 0.8678647027729979 0.9964606120191716 0.8784019828189688 0.9964606120191717 1.0417983943085423 0.9962699726255639 0.8785609812363845 0.9962827796233373 
26.166666666666668 0.8771506488952988 1.0 0.87836007321 1.0 0.8678646363050554 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0503905424896054 0.9962584599949357 0.8785712925442776 0.9962712525562215 
27.666666666666668 0.8771506488894966 1.0 0.87836007321 1.0 0.8678646247080414 0.9964606120191717 0.8784019828189688 0.9964606120191717 1.0437257823769386 0.9962469601974123 0.8785815913091226 0.9962597384941446 
29.166666666666668 0.8771506488884737 1.0 0.87836007321 1.0 0.8678646226846493 0.9964606120191716 0.8784019828189688 0.9964606120191717 1.0522537801737555 0.9962354730908825 0.8785918802960413 0.9962482372690254 
30.666666666666668 0.8771506488882936 1.0 0.87836007321 1.0 0.8678646223316173 0.9964606120191716 0.8784019828189688 0.9964606120191717 1.0456582856828895 0.9962239985349128 0.8786021569705939 0.9962367487626462 
32.166666666666664 0.8771506488882632 1.0 0.87836007321 1.0 0.867864622270022 0.9964606120191718 0.8784019828189688 0.9964606120191717 1.054123701055836 0.9962125363907288 0.8786124240966341 0.9962252728103079 
