Time 3-M-Pu-Total 3-M-Pu8 3-M-Pu9 3-M-Pu10 3-M-Pu11 3-M-Pu12 
0.16666666666666666 0.3370617469861817 0.020029290476308467 0.445977232749963 0.2998599970988016 0.12150988358781915 0.11262359608710794 
0.25 0.33311772681358204 0.02002929047630846 0.4459772327499628 0.2998599970988015 0.12150988358781913 0.1126235960871079 
0.3333333333333333 0.3332873053979999 0.02003228888669237 0.4457513755724688 0.29971005897664005 0.12193996902902705 0.11256630753517183 
0.4166666666666667 0.33311373486371065 0.020029218330412317 0.4459825521614328 0.29986352818937906 0.1214997559305775 0.11262494538819817 
0.5 0.33311373486371065 0.020029218330412317 0.4459825521614328 0.29986352818937906 0.1214997559305775 0.11262494538819817 
2.0 0.3303269296944045 0.019972994419278738 0.44972692972885997 0.302348135184313 0.11437708512913189 0.11357485553841634 
3.5 0.3332873053979999 0.02003228888669237 0.4457513755724688 0.29971005897664005 0.12193996902902705 0.11256630753517183 
5.0 0.3332873053979999 0.02003228888669237 0.4457513755724688 0.29971005897664005 0.12193996902902705 0.11256630753517183 
6.5 0.3332873053979999 0.02003228888669237 0.4457513755724688 0.29971005897664005 0.12193996902902705 0.11256630753517183 
8.0 0.3332873053979999 0.02003228888669237 0.4457513755724688 0.29971005897664005 0.12193996902902705 0.11256630753517183 
9.5 0.32707487760557974 0.020474275143875554 0.4555026522105931 0.3077729817249634 0.10136734727018382 0.1148827436503839 
11.0 0.33512600826795813 0.021321333185406677 0.4458870653395952 0.3028965484703861 0.1176012495550279 0.11229380344958396 
12.5 0.3325773378777441 0.021269747656723504 0.4493176927823023 0.30523199797393197 0.11102229181857665 0.1131582697684654 
14.0 0.33529519185058093 0.021341226492047748 0.44569418176572756 0.30280451965993843 0.11791878124931751 0.1122412908329688 
15.5 0.33259293772973814 0.0212701612620557 0.44929672568804374 0.30521795160664156 0.11106219768426491 0.113152963758994 
17.0 0.335310791702575 0.021341633419461423 0.4456735531984083 0.3027907000800924 0.11795804280967664 0.11223607049236133 
18.5 0.3326085375817321 0.021270574828590454 0.4492757605605633 0.30520390655694357 0.11110209980666019 0.11314765824724266 
20.0 0.335326391554569 0.021342040309013443 0.4456529265504284 0.30277688178605866 0.11799730071703057 0.11223085063746896 
21.5 0.33262413743372626 0.0212709883563332 0.44925479739958385 0.3051898628246525 0.11114199818628917 0.11314235323314122 
23.0 0.33533577672692166 0.021342300827248563 0.4456405195215217 0.30276857266549795 0.11802089646081879 0.11222771052491295 
24.5 0.3353299841645547 0.021342134009376935 0.44564817655278427 0.30277369964690687 0.11800634120521984 0.11222964858571215 
26.0 0.3353229685427825 0.021341893005063957 0.4456574470726833 0.3027799003460941 0.11798876367864873 0.11223199589750978 
27.5 0.3353164273813823 0.02134162989661478 0.44566608739801733 0.30278567290643643 0.1179724252945233 0.11223418450440809 
29.0 0.33531032754356 0.021341346697304857 0.44567414149715195 0.3027910472004537 0.1179572391259744 0.11223622547911519 
30.5 0.335304638216091 0.021341045273858945 0.44568165026136064 0.3027960510100517 0.1179431243353035 0.11223812911942518 
32.0 0.3352993307462781 0.021340727356769302 0.44568865171993677 0.3028007101726721 0.11793000574823087 0.1122399050023908 
33.5 0.335294378490351 0.021340394549893473 0.44569518124031654 0.3028050487172593 0.11791781345781005 0.11224156203472067 
35.0 0.33528975667250605 0.02134004833938177 0.44570127171425133 0.3028090889907487 0.11790648245595457 0.11224310849966379 
36.5 0.3352854422538372 0.02133969010198074 0.44570695373099667 0.30281285177573375 0.1178959522906648 0.11224455210062405 
38.0 0.33528141381046606 0.02133932111275612 0.4457122557384171 0.3028163563999225 0.11788616674717221 0.1122459000017318 
39.5 0.33527765142022375 0.02133894255227549 0.44571720419284505 0.30281962083795483 0.11787707355134115 0.11224715886558342 
41.0 0.3352741365572861 0.02133855551328822 0.44572182369847607 0.30282266180610834 0.1178686240937822 0.11224833488834522 
42.5 0.33527085199420187 0.021338161006937827 0.4457261371370275 0.30282549485039084 0.11786077317323773 0.11224943383240624 
44.0 0.3352677817107973 0.021337759968539028 0.4457301657883368 0.30282813442847667 0.11785347875789892 0.11225046105674848 
45.5 0.3352649108094723 0.02133735326295019 0.4457339294425319 0.30283059398591616 0.11784670176340638 0.11225142154519545 
47.0 0.33526222543644235 0.02133694168956896 0.44573744650435737 0.3028328860270168 0.11784040584637213 0.11225231993268468 
48.5 0.3352597127085052 0.021336525986977828 0.4457407340902078 0.3028350221807682 0.11783455721234226 0.11225316052970408 
50.0 0.3352573606449489 0.021336106837263558 0.4457438081183707 0.30283701326215495 0.11782912443719276 0.11225394734501795 
51.5 0.3352551581042361 0.021335684870033806 0.4457466833929589 0.30283886932918097 0.11782407830102214 0.1122546841068042 
53.0 0.33525309472513315 0.021335260666151535 0.4457493736819666 0.30284059973590194 0.11781939163366863 0.11225537428231118 
54.5 0.33525116087196943 0.021334834761207358 0.44575189178986485 0.3028422131817474 0.11781503917104065 0.11225602109613976 
56.0 0.33524934758373826 0.02133440764874794 0.4457542496251131 0.3028437177573887 0.11781099742150528 0.11225662754724497 
57.5 0.33524764652676947 0.021333979783277557 0.44575645826294524 0.302845120987397 0.11780724454163262 0.11225719642474766 
59.0 0.33524604995072327 0.021333551583048713 0.44575852800375826 0.3028464298699129 0.11780376022064148 0.11225773032263853 
60.5 0.3352445506476717 0.021333123432656535 0.4457604684274127 0.3028476509135387 0.11780052557293925 0.11225823165345299 
62.0 0.33524314191405236 0.021332695685450667 0.4457622884437277 0.3028487901716454 0.11779752303818879 0.1122587026609875 
63.5 0.3352418175152906 0.021332268665777608 0.44576399633944147 0.30284985327427827 0.11779473628837717 0.11225914543212548 
65.0 0.33524057165290483 0.02133184267106506 0.44576559982187935 0.3028508454578251 0.11779215014139573 0.11225956190783487 
66.5 0.3352393989339204 0.0213314179737597 0.44576710605956327 0.3028517715926068 0.11778975048067578 0.1122599538933945 
68.0 0.3352382943424293 0.02133099482312838 0.44576852171997533 0.3028526362085347 0.11778752418045693 0.11226032306790458 
69.5 0.33523725321314524 0.021330573446932483 0.44576985300467536 0.302853443518969 0.11778545903629295 0.11226067099313018 
71.0 0.3352362712068151 0.021330154052984284 0.44577110568195627 0.30285419744290576 0.11778354370042883 0.11226099912172506 
72.5 0.33523534428735513 0.021329736830593544 0.44577228511721106 0.30285490162560835 0.11778176762170806 0.1122613088048792 
74.0 0.33523446870059154 0.02132932195191213 0.4457733963011717 0.30285555945779313 0.11778012098969294 0.11226160129943016 
75.5 0.3352336409544927 0.02132890957318374 0.4457744438761679 0.3028561740934699 0.11777859468270241 0.11226187777447602 
77.0 0.3352328578007891 0.021328499835905405 0.4457754321605449 0.3028567484665318 0.11777718021949332 0.11226213931752448 
78.5 0.3352321162178819 0.021328092867906975 0.44577636517137004 0.30285728530618194 0.1177758697143299 0.11226238694021126 
79.83333333333333 0.3355638223037895 0.021334646298900077 0.44533777803496133 0.3025630931579451 0.1186130376468181 0.11215144486137542 
79.91666666666667 0.11103719552571102 0.015312455897731475 0.506477234872927 0.34255893864487996 0.007902287670124464 0.12774908291433731 
81.25 0.334906499561539 0.021352859818728146 0.44496611947769543 0.30231631658701535 0.11930760006635831 0.11205710405020274 
82.75 0.334906499561539 0.021352859818728146 0.44496611947769543 0.30231631658701535 0.11930760006635831 0.11205710405020274 
84.25 0.334906499561539 0.021352859818728146 0.44496611947769543 0.30231631658701535 0.11930760006635831 0.11205710405020274 
85.75 0.334906499561539 0.021352859818728146 0.44496611947769543 0.30231631658701535 0.11930760006635831 0.11205710405020274 
87.25 0.334906499561539 0.021352859818728146 0.44496611947769543 0.30231631658701535 0.11930760006635831 0.11205710405020274 
87.33333333333333 0.23647171519468674 0.017936272215998108 0.5310098580486003 0.26320569145616296 0.09216676670470679 0.09568141157453174 
87.41666666666667 0.37105864839426306 0.017931405847148363 0.5312142826709177 0.2633053313001277 0.0918305192374837 0.09571846094432271 
88.91666666666667 0.36856505899910197 0.01783996682180072 0.5347854125895946 0.26504484804668443 0.08596394820250054 0.09636582433941983 
90.41666666666667 0.3354320515992978 0.0213315370090086 0.44591030874459914 0.3026496439873318 0.11793067383364926 0.11217783642541118 
