Time 2.1-M-U-Total 2.1-M-U8 2.2-M-U-Total 2.2-M-U8 2.3-M-U-Total 2.3-M-U8 
0.16666666666666666 20.805555555555554 1.0 20.805555555555554 1.0 20.805555555555554 1.0 
0.25 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
0.3333333333333333 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
0.4166666666666667 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
0.5 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
2.0 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
3.5 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
5.0 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
6.5 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
8.0 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 18.110223730697395 0.9999999999999999 
9.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
11.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
12.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
14.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
15.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
17.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
18.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
20.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
21.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
23.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
24.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
26.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
27.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
29.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
30.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
32.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
33.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
35.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
36.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
38.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
39.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
41.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
42.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
44.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
45.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
47.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
48.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
50.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
51.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
53.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
54.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
56.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
57.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
59.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
60.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
62.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
63.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
65.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
66.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
68.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
69.5 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
71.0 18.110223730697392 1.0 18.1102176866439 0.9955819867499786 18.110223729445252 0.9955779734087047 
