Time 1.1-M-U-Total 1.1-M-U8 1.2-M-U-Total 1.2-M-U8 1.3-M-U-Total 1.3-M-U8 
0.16666666666666666 0.9041222222222222 1.0 0.9041653610327728 0.9964606120191716 0.9041659603136718 0.9964599591366317 
0.25 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784031471859153 0.9964593063047757 
0.3333333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.878403730632664 0.996458653504691 
0.4166666666666667 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784043127158709 0.996458000766362 
0.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784048960826358 0.9964573480611216 
2.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784153884672123 0.9964456076102114 
3.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784258691916639 0.9964338825186284 
5.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784363357230741 0.9964221726385389 
6.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784467908274339 0.9964104777758376 
8.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784572319733112 0.9963987977865463 
9.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784676619278544 0.996387132480451 
11.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784780781603626 0.9963754817175338 
12.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784884834385736 0.9963638453115385 
14.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8784988752320203 0.9963522231263005 
15.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785092563085787 0.9963406149793738 
17.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785196241375925 0.9963290207383563 
18.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785299814866894 0.9963174402245227 
20.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785403258246687 0.9963058733091448 
21.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785506599185819 0.99629431981713 
23.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785609812363845 0.9962827796233373 
24.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785712925442776 0.9962712525562215 
26.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785815913091226 0.9962597384941446 
27.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8785918802960413 0.9962482372690254 
29.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786021569705939 0.9962367487626462 
30.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786124240966341 0.9962252728103079 
32.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786226791382479 0.9962138092971327 
33.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786329248578654 0.9962023580617246 
35.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786431587179591 0.996190918992467 
36.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786533834794079 0.9961794919311887 
38.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786635966029573 0.9961680767694576 
39.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.878673800847834 0.9961566733522522 
41.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786839936729646 0.9961452815742495 
42.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8786941778358434 0.9961339012835035 
44.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787043507935074 0.9961225323777276 
45.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787145153016558 0.9961111747079785 
47.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787246688153824 0.9960998281749347 
48.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787348140885443 0.996088492632585 
50.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787449485742523 0.9960771679845035 
51.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787550750244881 0.9960658540875422 
53.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787651908903523 0.996054550848102 
54.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787752989219281 0.9960432581258315 
56.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787853965682896 0.9960319758298922 
57.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8787954865776093 0.9960207038226631 
59.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788055663969263 0.9960094420160008 
60.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788156387724991 0.9959981902749505 
62.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788257011493302 0.995986948514002 
63.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.878835756271766 0.9959757166008039 
65.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788458015827799 0.9959644944524159 
66.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788558398248144 0.9959532819390289 
68.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788658684388239 0.995942078980213 
69.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788758901653614 0.9959308854486414 
71.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788859024433778 0.9959197012663354 
72.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8788959080115536 0.9959085263083929 
74.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.878905904306856 0.9958973604992281 
75.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789158940661134 0.9958862037163061 
77.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789258747243321 0.9958750558863783 
78.5 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.878935849016513 0.9958639168892218 
79.83333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789447073382416 0.995854022918496 
79.91666666666667 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789452608577699 0.9958534047694956 
80.0 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789458130284213 0.9958527866617839 
80.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789463665014919 0.9958521685662298 
81.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789563239200315 0.9958410474648955 
83.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789662752249461 0.995829934909483 
84.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789762178466393 0.9958188308324033 
86.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789861545153717 0.9958077351190435 
87.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8789960826596824 0.9957966477039637 
89.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790060050081029 0.9957855684746769 
90.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790159189873383 0.9957744973678417 
92.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790258273242215 0.9957634342730469 
93.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790357274436564 0.9957523791289999 
95.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790456220708087 0.9957413318273169 
96.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790555086288118 0.9957302923087066 
98.08333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790653898411979 0.9957192604667643 
99.58333333333333 0.87836007321 1.0 0.8784019828189688 0.9964606120191717 0.8790752631293623 0.9957082362441524 
