Time 2-M-U-Total 2-M-U8 
0.16666666666666666 5.201777777777777 1.0 
0.25 5.14091083968 1.0 
0.3333333333333333 5.14091083968 1.0 
0.4166666666666667 5.14091083968 1.0 
0.5 5.14091083968 1.0 
2.0 5.14091083968 1.0 
3.5 5.14091083968 1.0 
5.0 5.14091083968 1.0 
6.5 5.14091083968 1.0 
8.0 5.14091083968 1.0 
9.5 5.140660194261228 0.9999516536240479 
11.0 5.140660194261228 0.9999516536240479 
12.5 5.140660194261228 0.9999516536240479 
14.0 5.140660194261228 0.9999516536240479 
15.5 5.140660194261228 0.9999516536240479 
17.0 5.140660194261228 0.9999516536240479 
18.5 5.140660194261228 0.9999516536240479 
20.0 5.140660194261228 0.9999516536240479 
21.5 5.140660194261228 0.9999516536240479 
23.0 5.140660194261228 0.9999516536240479 
24.5 5.140660194261228 0.9999516536240479 
26.0 5.140660194261228 0.9999516536240479 
27.5 5.140660194261228 0.9999516536240479 
29.0 5.140660194261228 0.9999516536240479 
30.5 5.140660194261228 0.9999516536240479 
32.0 5.140660194261228 0.9999516536240479 
33.5 5.140660194261228 0.9999516536240479 
35.0 5.140660194261228 0.9999516536240479 
36.5 5.140660194261228 0.9999516536240479 
38.0 5.140660194261228 0.9999516536240479 
39.5 5.140660194261228 0.9999516536240479 
41.0 5.140660194261228 0.9999516536240479 
42.5 5.140660194261228 0.9999516536240479 
44.0 5.140660194261228 0.9999516536240479 
45.5 5.140660194261228 0.9999516536240479 
47.0 5.140660194261228 0.9999516536240479 
48.5 5.140660194261228 0.9999516536240479 
50.0 5.140660194261228 0.9999516536240479 
51.5 5.140660194261228 0.9999516536240479 
53.0 5.140660194261228 0.9999516536240479 
54.5 5.140660194261228 0.9999516536240479 
56.0 5.140660194261228 0.9999516536240479 
57.5 5.140660194261228 0.9999516536240479 
59.0 5.140660194261228 0.9999516536240479 
60.5 5.140660194261228 0.9999516536240479 
62.0 5.140660194261228 0.9999516536240479 
63.5 5.140660194261228 0.9999516536240479 
65.0 5.140660194261228 0.9999516536240479 
66.5 5.140660194261228 0.9999516536240479 
68.0 5.140660194261228 0.9999516536240479 
69.5 5.140660194261228 0.9999516536240479 
71.0 5.140660194261228 0.9999516536240479 
72.5 5.140660194261228 0.9999516536240479 
74.0 5.140660194261228 0.9999516536240479 
75.5 5.140660194261228 0.9999516536240479 
77.0 5.140660194261228 0.9999516536240479 
78.5 5.140660194261228 0.9999516536240479 
79.83333333333333 5.140660194261228 0.9999516536240479 
79.91666666666667 5.14091083968 1.0 
80.0 5.14091083968 1.0 
80.08333333333333 0.6158111388502654 1.0 
81.25 4.524879031276283 0.9999516430953119 
81.58333333333333 0.6146618883969178 0.999951643095312 
82.75 4.525998251282125 0.9999516430953119 
83.08333333333333 0.6135426683910753 0.999951643095312 
84.25 4.527117471287968 0.9999516430953118 
84.58333333333333 0.6124234483852329 0.9999516430953118 
85.75 4.52823669129381 0.9999516430953118 
86.08333333333333 0.6113042283793904 0.9999516430953118 
87.25 4.529355911299653 0.9999516430953118 
87.58333333333333 5.1024232127961495 0.9997778963931638 
89.08333333333333 5.140660139679044 0.9999516430953118 
90.58333333333333 5.1024232127961495 0.9997778963931638 
92.08333333333333 5.140660139679044 0.9999516430953118 
93.58333333333333 5.140651814768942 0.9999516055486416 
95.08333333333333 5.140660139679044 0.9999516430953118 
96.58333333333333 5.140651814768942 0.9999516055486416 
98.08333333333333 5.140660139679044 0.9999516430953118 
99.58333333333333 5.140651814768942 0.9999516055486416 
