Time 1-M-Pu-Total 1-M-Pu9 
1.9166666666666667 0.3955139999999999 0.9999999999999999 
3.4166666666666665 0.3955139999999999 0.9999999999999999 
4.916666666666667 0.3955139999999999 0.9999999999999999 
6.416666666666667 0.3955139999999999 0.9999999999999999 
7.916666666666667 0.3955139999999999 0.9999999999999999 
9.416666666666666 0.3955139999999999 0.9999999999999999 
10.916666666666666 0.3955139999999999 0.9999999999999999 
12.416666666666666 0.3955139999999999 0.9999999999999999 
13.916666666666666 0.3955139999999999 0.9999999999999999 
15.416666666666666 0.3955139999999999 0.9999999999999999 
16.916666666666668 0.3955139999999999 0.9999999999999999 
18.416666666666668 0.3955139999999999 0.9999999999999999 
19.916666666666668 0.3955139999999999 0.9999999999999999 
21.416666666666668 0.3955139999999999 0.9999999999999999 
22.916666666666668 0.3955139999999999 0.9999999999999999 
24.416666666666668 0.3955139999999999 0.9999999999999999 
25.916666666666668 0.3955139999999999 0.9999999999999999 
27.416666666666668 0.3955139999999999 0.9999999999999999 
28.916666666666668 0.3955139999999999 0.9999999999999999 
30.416666666666668 0.3955139999999999 0.9999999999999999 
31.916666666666668 0.3955139999999999 0.9999999999999999 
33.416666666666664 0.3955139999999999 0.9999999999999999 
34.916666666666664 0.3955139999999999 0.9999999999999999 
36.416666666666664 0.3955139999999999 0.9999999999999999 
37.916666666666664 0.3955139999999999 0.9999999999999999 
39.416666666666664 0.3955139999999999 0.9999999999999999 
40.916666666666664 0.3955139999999999 0.9999999999999999 
42.416666666666664 0.3955139999999999 0.9999999999999999 
43.916666666666664 0.3955139999999999 0.9999999999999999 
45.416666666666664 0.3955139999999999 0.9999999999999999 
46.916666666666664 0.3955139999999999 0.9999999999999999 
48.416666666666664 0.3955139999999999 0.9999999999999999 
49.916666666666664 0.3955139999999999 0.9999999999999999 
51.416666666666664 0.3955139999999999 0.9999999999999999 
52.916666666666664 0.3955139999999999 0.9999999999999999 
54.416666666666664 0.3955139999999999 0.9999999999999999 
55.916666666666664 0.3955139999999999 0.9999999999999999 
57.416666666666664 0.3955139999999999 0.9999999999999999 
58.916666666666664 0.3955139999999999 0.9999999999999999 
60.416666666666664 0.3955139999999999 0.9999999999999999 
61.916666666666664 0.3955139999999999 0.9999999999999999 
63.416666666666664 0.3955139999999999 0.9999999999999999 
64.91666666666667 0.3955139999999999 0.9999999999999999 
66.41666666666667 0.3955139999999999 0.9999999999999999 
67.91666666666667 0.3955139999999999 0.9999999999999999 
69.41666666666667 0.3955139999999999 0.9999999999999999 
70.91666666666667 0.3955139999999999 0.9999999999999999 
72.41666666666667 0.3955139999999999 0.9999999999999999 
73.91666666666667 0.3955139999999999 0.9999999999999999 
75.41666666666667 0.3955139999999999 0.9999999999999999 
76.91666666666667 0.3955139999999999 0.9999999999999999 
78.41666666666667 0.3955139999999999 0.9999999999999999 
79.91666666666667 0.3955139999999999 0.9999999999999999 
80.0 0.3955139999999999 0.9999999999999999 
80.0 0.3955139999999999 0.9999999999999999 
80.0 0.5507482263827271 1.0 
81.5 0.3955139999999999 0.9999999999999999 
83.0 0.3955139999999999 0.9999999999999999 
84.5 0.3955139999999999 0.9999999999999999 
86.0 0.3955139999999999 0.9999999999999999 
87.5 0.3955139999999999 0.9999999999999999 
89.0 0.3955139999999999 0.9999999999999999 
90.5 0.3955139999999999 0.9999999999999999 
92.0 0.3955139999999999 0.9999999999999999 
93.5 0.3955139999999999 0.9999999999999999 
95.0 0.3955139999999999 0.9999999999999999 
96.5 0.3955139999999999 0.9999999999999999 
98.0 0.3955139999999999 0.9999999999999999 
99.5 0.3955139999999999 0.9999999999999999 
