Time 2.1-M-U-Total 2.1-M-U8 2.2-M-U-Total 2.2-M-U8 2.3-M-U-Total 2.3-M-U8 
74.0 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741509167614657 0.9955699825731685 
75.5 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.474151116686686 0.9955698497070652 
77.0 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741513163836704 0.9955697169927316 
78.5 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.474151515854967 0.9955695844284586 
79.83333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741508980615554 0.995569995308389 
79.91666666666667 1.474390512243123 1.0 1.474386140462645 0.9955816715470144 1.4747634523391016 0.9953309898377172 
80.0 1.474390512243123 1.0 1.474386140462645 0.9955816715470144 1.4747638325197037 0.9953307367076251 
80.08333333333333 1.474390512243123 1.0 1.474386140462645 0.9955816715470144 1.4747642137099142 0.9953304835785427 
81.58333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.474152322520766 0.9955690481448992 
83.08333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741525213479199 0.9955689160285757 
84.58333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741527199294715 0.995568784055839 
86.08333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741529182977895 0.9955686522248229 
87.58333333333333 1.4756217626118757 0.9999887003317196 1.4756347836073043 0.9955773999691838 1.475377146800225 0.9955720926490222 
89.08333333333333 1.474390512243123 1.0 1.474386140462645 0.9955816715470144 1.4747984223867334 0.995307765440364 
90.58333333333333 1.4756217626118757 0.9999887003317196 1.4756347836073043 0.9955773999691838 1.4753841873211038 0.9955674150168005 
92.08333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741604595732616 0.9955636380142656 
93.58333333333333 1.4756217626118757 0.9999887003317196 1.4756347836073043 0.9955773999691838 1.475384477008118 0.9955672226345129 
95.08333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741608540484896 0.9955633758572998 
96.58333333333333 1.4756217626118757 0.9999887003317196 1.4756347836073043 0.9955773999691838 1.4753847657093861 0.9955670309184411 
98.08333333333333 1.474374102440949 1.0 1.474386302964435 0.995581676434672 1.4741612477650476 0.9955631142240668 
99.58333333333333 1.4756217626118757 0.9999887003317196 1.4756347836073043 0.9955773999691838 1.4753850534453126 0.995566839853403 
