Time 1-M-U-Total 1-M-U8 
0.16666666666666666 5.201777777777777 1.0 
0.25 5.14091083968 1.0 
0.3333333333333333 5.14091083968 1.0 
0.4166666666666667 5.14091083968 1.0 
0.5 5.14091083968 1.0 
2.0 5.14091083968 1.0 
3.5 5.14091083968 1.0 
5.0 5.14091083968 1.0 
6.5 5.14091083968 1.0 
8.0 5.14091083968 1.0 
9.5 5.1408917004072725 1.0 
11.0 5.1408917004072725 1.0 
12.5 5.1408917004072725 1.0 
14.0 5.1408917004072725 1.0 
15.5 5.1408917004072725 1.0 
17.0 5.1408917004072725 1.0 
18.5 5.1408917004072725 1.0 
20.0 5.1408917004072725 1.0 
21.5 5.1408917004072725 1.0 
23.0 5.1408917004072725 1.0 
24.5 5.1408917004072725 1.0 
26.0 5.1408917004072725 1.0 
27.5 5.1408917004072725 1.0 
29.0 5.1408917004072725 1.0 
30.5 5.1408917004072725 1.0 
32.0 5.1408917004072725 1.0 
33.5 5.1408917004072725 1.0 
35.0 5.1408917004072725 1.0 
36.5 5.1408917004072725 1.0 
38.0 5.1408917004072725 1.0 
39.5 5.1408917004072725 1.0 
41.0 5.1408917004072725 1.0 
42.5 5.1408917004072725 1.0 
44.0 5.1408917004072725 1.0 
45.5 5.1408917004072725 1.0 
47.0 5.1408917004072725 1.0 
48.5 5.1408917004072725 1.0 
50.0 5.1408917004072725 1.0 
51.5 5.1408917004072725 1.0 
53.0 5.1408917004072725 1.0 
54.5 5.1408917004072725 1.0 
56.0 5.1408917004072725 1.0 
57.5 5.1408917004072725 1.0 
59.0 5.1408917004072725 1.0 
60.5 5.1408917004072725 1.0 
62.0 5.1408917004072725 1.0 
63.5 5.1408917004072725 1.0 
65.0 5.1408917004072725 1.0 
66.5 5.1408917004072725 1.0 
68.0 5.1408917004072725 1.0 
69.5 5.1408917004072725 1.0 
71.0 5.1408917004072725 1.0 
72.5 5.1408917004072725 1.0 
74.0 5.1408917004072725 1.0 
75.5 5.1408917004072725 1.0 
77.0 5.1408917004072725 1.0 
78.5 5.1408917004072725 1.0 
79.83333333333333 5.1408917004072725 1.0 
79.91666666666667 5.14091083968 1.0 
80.0 5.14091083968 1.0 
80.08333333333333 5.14091083968 1.0 
81.58333333333333 5.1408917004072725 1.0 
83.08333333333333 5.1408917004072725 1.0 
84.58333333333333 5.1408917004072725 1.0 
86.08333333333333 5.1408917004072725 1.0 
87.58333333333333 5.1408821916813885 1.0 
89.08333333333333 5.14091083968 1.0 
90.58333333333333 5.1408821916813885 1.0 
92.08333333333333 5.1408917004072725 1.0 
93.58333333333333 5.1408821916813885 1.0 
95.08333333333333 5.1408917004072725 1.0 
96.58333333333333 5.1408821916813885 1.0 
98.08333333333333 5.1408917004072725 1.0 
99.58333333333333 5.1408821916813885 1.0 
