Time 2-M-Pu-Total 2-M-Pu8 2-M-Pu9 2-M-Pu10 2-M-Pu11 2-M-Pu12 
0.16666666666666666 0.35377777777777775 0.019095477386934675 0.42490577889447234 0.28569409547738694 0.16300251256281406 0.10730213567839196 
0.25 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
0.3333333333333333 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
0.4166666666666667 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
0.5 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
2.0 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
3.5 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
5.0 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
6.5 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
8.0 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
9.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
11.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
12.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
14.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
15.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
17.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
18.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
20.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
21.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
23.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
24.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
26.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
27.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
29.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
30.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
32.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
33.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
35.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
36.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
38.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
39.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
41.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
42.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
44.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
45.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
47.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
48.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
50.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
51.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
53.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
54.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
56.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
57.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
59.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
60.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
62.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
63.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
65.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
66.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
68.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
69.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
71.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
72.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
74.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
75.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
77.0 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
78.5 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
79.83333333333333 0.34988009549494953 0.019088615224036785 0.42493786662630634 0.28567184137698237 0.16302097370338253 0.10728070306929204 
79.91666666666667 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
80.0 0.34963816031999995 0.019095477386934675 0.42490577889447234 0.285694095477387 0.1630025125628141 0.10730213567839196 
80.08333333333333 0.04188189221845618 0.019095477386934675 0.42490577889447234 0.28569409547738694 0.16300251256281406 0.10730213567839196 
81.25 0.30796926911022665 0.019088613730720898 0.4249378736091076 0.2856718365341359 0.16302097772082055 0.10728069840521513 
81.58333333333333 0.04183470347186665 0.019088613730720898 0.42493787360910756 0.28567183653413586 0.1630209777208205 0.10728069840521512 
82.75 0.30804544470846706 0.019088613730720898 0.42493787360910756 0.28567183653413586 0.16302097772082053 0.10728069840521512 
83.08333333333333 0.04175852787362625 0.019088613730720898 0.4249378736091077 0.2856718365341359 0.16302097772082055 0.10728069840521513 
84.25 0.3081216203067075 0.019088613730720898 0.4249378736091076 0.2856718365341359 0.16302097772082053 0.10728069840521513 
84.58333333333333 0.041682352275385866 0.0190886137307209 0.4249378736091076 0.2856718365341359 0.16302097772082055 0.10728069840521515 
85.75 0.3081977959049478 0.019088613730720898 0.4249378736091076 0.2856718365341359 0.16302097772082055 0.10728069840521513 
86.08333333333333 0.04160617667714549 0.019088613730720894 0.42493787360910756 0.28567183653413586 0.16302097772082053 0.1072806984052151 
87.25 0.30827397150318825 0.019088613730720894 0.42493787360910756 0.28567183653413586 0.1630209777208205 0.10728069840521512 
87.58333333333333 0.3881175707946022 0.01629988450427614 0.5058510203615343 0.2478481543604674 0.13878084059665305 0.09122010017706914 
89.08333333333333 0.34988014818033364 0.0190886137307209 0.4249378736091076 0.2856718365341359 0.16302097772082053 0.10728069840521513 
90.58333333333333 0.3881175707946022 0.01629988450427614 0.5058510203615343 0.2478481543604674 0.13878084059665305 0.09122010017706914 
92.08333333333333 0.34988014818033375 0.019088613730720898 0.4249378736091075 0.2856718365341359 0.16302097772082053 0.1072806984052151 
93.58333333333333 0.3498884731983662 0.019087940232288388 0.42495741472374515 0.28566270183923104 0.1630151235510424 0.10727681965369301 
95.08333333333333 0.34988014818033375 0.019088613730720898 0.4249378736091075 0.2856718365341359 0.16302097772082053 0.1072806984052151 
