Time 1.1-M-Pu-Total 1.1-M-Pu9 1.2-M-Pu-Total 1.2-M-Pu8 1.2-M-Pu9 1.2-M-Pu10 1.2-M-Pu11 1.2-M-Pu12 1.3-M-Pu-Total 1.3-M-Pu8 1.3-M-Pu9 1.3-M-Pu10 1.3-M-Pu11 1.3-M-Pu12 
0.16666666666666666 0.04870701111111111 1.0 0.01040968519077015 0.00072550800030989 0.964975696463077 0.03309698186430917 0.0011622710286309512 3.954264367305328e-05 0.010409796129885875 0.0007250225782818749 0.9649815273952885 0.03309633778608201 0.0011575700241488246 3.9542216198802176e-05 
0.25 0.04805960155787194 1.0 0.010271320518313795 0.0007255080003098898 0.9649756964630769 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010271350407584973 0.0007245508159183165 0.9649866945794132 0.03309630283596705 0.0011529092522182126 3.9542516483051946e-05 
0.3333333333333333 0.047898631237114374 1.0 0.010236917866089438 0.0007255080003098898 0.9649756964630769 0.03309698186430917 0.001162271028630951 3.9542643673053275e-05 0.010236868519855629 0.0007240793484278827 0.964991843275507 0.03309626733299277 0.001148267226963247 3.954281610899177e-05 
0.4166666666666667 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010186408964539005 0.0007236081739565825 0.9649969736402332 0.03309623120041923 0.001143643870406068 3.954311498491622e-05 
0.5 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010186330606642278 0.0007231372923860052 0.9650020857461242 0.03309619444073553 0.001139039107640618 3.954341311377981e-05 
2.0 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010184952411180065 0.0007147113738569773 0.9650910623598216 0.03309542832094561 0.0010592492903777056 3.954865499820588e-05 
3.5 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010183632406587664 0.0007063796099146881 0.9651745498463635 0.03309447372316131 0.0009850431482681392 3.955367229220219e-05 
5.0 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010182366567552694 0.0006981412715110862 0.9652529258963319 0.03309334366156376 0.0009160306901458185 3.955848044726231e-05 
6.5 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010181151157158553 0.000689995608032461 0.9653265419899896 0.03309205024583731 0.0008518490622973557 3.956309384316818e-05 
8.0 0.04766289693651508 1.0 0.010186536621132584 0.0007255080003098898 0.9649756964630768 0.03309698186430917 0.0011622710286309508 3.954264367305327e-05 0.010179982693415609 0.0006819418499641124 0.9653957252066648 0.03309060474370913 0.0007921606738000022 3.9567525861932825e-05 
