Time 2.1-M-U-Total 2.1-M-U8 2.2-M-U-Total 2.2-M-U8 2.3-M-U-Total 2.3-M-U8 
0.16666666666666666 1.544921324074074 1.0 1.544916743159569 0.9955816715470143 1.5449160602885517 0.9955821152069491 
0.25 1.4406811817478269 1.0 1.4406769099203751 0.9955816715470144 1.440676628888081 0.9955818729532829 
0.3333333333333333 1.4313721648811488 1.0 1.4313679206562744 0.9955816715470145 1.4313680392012396 0.995581600565081 
0.4166666666666667 1.4313721648811488 1.0 1.4313679206562744 0.9955816715470145 1.4313684378362346 0.995581326894413 
0.5 1.4313721648811488 1.0 1.4313679206562744 0.9955816715470145 1.4313688375067037 0.995581053179396 
2.0 1.4313721648811488 1.0 1.4313679206562744 0.9955816715470145 1.431376023742329 0.9955761312285821 
3.5 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.4313831979548375 0.9955712184766746 
5.0 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.4313903582955314 0.9955663148426743 
6.5 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.431397506866675 0.9955614201980652 
8.0 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.431404641820016 0.9955565344640164 
9.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
11.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4314117652576483 0.9955516575144594 
12.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
14.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311297186871486 0.9955716949907165 
15.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431425974141379 0.9955419296159022 
17.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
18.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311368534069373 0.9955668083161194 
20.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431136856719221 0.9955668060475404 
21.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4314471973434353 0.9955274012623488 
23.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
24.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431143975757925 0.9955619303271058 
26.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311439801631218 0.9955619273101856 
27.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311439845683183 0.9955619242932655 
29.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4314753313495727 0.9955081446423906 
30.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
32.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431151085867222 0.9955570609242959 
33.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311510913599426 0.995557057162787 
35.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311510968526626 0.9955570534012782 
36.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431151102345383 0.9955570496397694 
38.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4315102466379168 0.9954842496765478 
39.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
41.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.43115818386147 0.9955522000094841 
42.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311581904364583 0.9955521955070388 
44.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311581970114469 0.9955521910045936 
45.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311582035864352 0.9955521865021483 
47.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311582101614237 0.995552181999703 
48.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431551794413191 0.9954558192495911 
50.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
51.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311652698667727 0.9955473474856252 
53.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311652775189063 0.9955473422457978 
54.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311652851710397 0.9955473370059706 
56.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311652928231735 0.9955473317661432 
57.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311653004753067 0.9955473265263162 
59.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311653081274402 0.995547321286489 
60.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4315998141920556 0.9954229639940186 
62.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
63.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.43117234400864 0.9955425032568198 
65.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311723527329252 0.9955424972830696 
66.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311723614572107 0.9955424913093197 
68.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311723701814958 0.9955424853355699 
69.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431172378905781 0.99554247936182 
71.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311723876300664 0.9955424733880702 
