Time 2.1-M-Pu-Total 2.1-M-Pu9 2.2-M-Pu-Total 2.2-M-Pu8 2.2-M-Pu9 2.2-M-Pu10 2.2-M-Pu11 2.2-M-Pu12 2.3-M-Pu-Total 2.3-M-Pu8 2.3-M-Pu9 2.3-M-Pu10 2.3-M-Pu11 2.3-M-Pu12 
0.16666666666666666 0.7977530555555555 1.0 0.797727243841055 0.0021582656672863455 0.7443006078177501 0.22406865964837094 0.022092253995811002 0.007380212870781682 0.7976580027675972 0.002157031836639204 0.7443709350127273 0.22408613809805766 0.022005042645052188 0.00738085240752363 
0.25 0.7959038668032224 0.9999999999999999 0.7958781149201846 0.002158265667286346 0.7443006078177502 0.224068659648371 0.022092253995811006 0.007380212870781684 0.7957342743902958 0.002155814114154158 0.7444390898825873 0.2241052190928084 0.02191833217127918 0.007381544739170972 
0.3333333333333333 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7905186176690591 0.0021545963264657055 0.7445069899440381 0.224124223420384 0.021831955752142713 0.007382234556969466 
0.4166666666666667 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7904449066845259 0.002153378475262458 0.7445746363778764 0.22414315114440292 0.02174591213950912 0.007382921862949217 
0.5 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7903714819795166 0.0021521605643167437 0.7446420301128115 0.22416200254585744 0.021660200110713835 0.007383606666300417 
2.0 0.7907611033561865 1.0 0.7907355178699315 0.0021582656672863455 0.74430060781775 0.22406865964837092 0.022092253995811 0.007380212870781681 0.7890967211002479 0.0021302321483367675 0.7458129464025842 0.22448859149551914 0.020172714477210908 0.00739551547634897 
3.5 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7879065194514614 0.002108306399110747 0.7469074946399963 0.22479211810541605 0.018785412919669075 0.007406667935807864 
5.0 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7867949481654155 0.002086402554324973 0.7479306021271696 0.22507407311082556 0.017491809391325056 0.00741711281635467 
6.5 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7857565122231008 0.0020645382419656856 0.7488869041718494 0.22533585870159942 0.016285802882819837 0.00742689600176564 
8.0 0.7907611033561863 1.0 0.7907355178699315 0.002158265667286345 0.7443006078177499 0.22406865964837092 0.022092253995810995 0.007380212870781681 0.7847860841457517 0.0020427295872184515 0.7497807577976003 0.22557879269792636 0.015161659293948042 0.0074360606233067885 
