Time 3-W-Pu-Total 3-W-Pu8 3-W-Pu9 3-W-Pu10 3-W-Pu11 3-W-Pu12 
0.16666666666666666 0.2897218532359138 0.00046683514048889154 0.965232677078142 0.033107777684665704 0.0011551239065514128 3.758619015200461e-05 
0.3333333333333333 0.2378512813654594 0.0004662276378822428 0.9652426498272508 0.03310769542796752 0.001145840359885633 3.7586747013729156e-05 
0.5 0.237761428789772 0.0004656208906754702 0.9652525497987847 0.033107610671710336 0.0011366313377838212 3.758730104570516e-05 
0.6666666666666666 0.23774449460763702 0.0004650148982563868 0.9652623775703122 0.03310752343580026 0.00112749624336067 3.758785227038539e-05 
2.1666666666666665 0.2433698626029816 0.00045959482961337275 0.9653476715655398 0.03310662993516798 0.0010485109790972866 3.759269058159557e-05 
3.6666666666666665 0.24447739280031416 0.00045423539009016085 0.9654275628947797 0.033105550936966065 0.0009750534593417252 3.7597318822290514e-05 
5.166666666666667 0.24470991367991637 0.0004489361067812649 0.9655024252600616 0.033104299318532905 0.000906737563103464 3.760175152094415e-05 
6.666666666666667 0.2447656622466892 0.0004436964931660224 0.965572606402077 0.03310288706124372 0.0008432040413160357 3.7606002197265446e-05 
8.166666666666666 0.24478454615846873 0.0004385160508040823 0.9656384298931778 0.03310132531248799 0.0007841186600979351 3.7610083431829046e-05 
9.666666666666666 0.24479490501044437 0.00043339427088886004 0.9657001968082697 0.03309962444341925 0.0007291704704913464 3.761400693096691e-05 
11.166666666666666 0.23948898067254926 0.00042833063567019464 0.9657581872816752 0.033097794102756976 0.0006780701963103537 3.7617783587233886e-05 
12.666666666666666 0.23676551598178 0.00042332461975658583 0.9658126619575539 0.033095843266903846 0.0006305487322499851 3.762142353574176e-05 
14.166666666666666 0.238506768478577 0.0004183756913065841 0.965863863340963 0.033093780286624186 0.0005863557448996286 3.7624936206636396e-05 
15.666666666666666 0.2368388388701846 0.0004134833131181748 0.9659120170562236 0.03309161293051447 0.0005452583697698309 3.762833037397662e-05 
17.166666666666668 0.2388118746896847 0.00040864694362430833 0.9659573330188116 0.033089348425481654 0.0005070399978810391 3.763161420125598e-05 
18.666666666666668 0.2372158607085775 0.0004038660378020977 0.9660000065266049 0.03308699349443152 0.000471499145877442 3.7634795283793836e-05 
20.166666666666668 0.23918637739806817 0.0003991400480026125 0.966040219275934 0.033084554391355554 0.0004384484040196316 3.763788068820687e-05 
21.666666666666668 0.23760975792335828 0.0003944684247076646 0.9660781403075325 0.03308203693399338 0.00040771345677739323 3.7640876989158945e-05 
23.166666666666668 0.23956609410603896 0.00038985061721947113 0.966113926887152 0.03307944653423541 0.00037913217108953963 3.764379030357417e-05 
24.666666666666668 0.23800633443697095 0.00038528607428862195 0.9661477253252864 0.03307678822642007 0.00035255374768236456 3.7646626322485525e-05 
26.166666666666668 0.23994821714595702 0.0003807742446853495 0.9661796717401617 0.03307406669366929 0.0003278379311430566 3.764939034068046e-05 
27.666666666666668 0.23840524750226802 0.00037631457771870424 0.96620989276787 0.03307128629239676 0.0003048542747302667 3.7652087284293994e-05 
29.166666666666668 0.2403329381481704 0.00037190652370787343 0.9662385062232696 0.033068451075114275 0.00028348145617198233 3.7654721736489816e-05 
30.666666666666668 0.2388067872870596 0.00036754953440954586 0.9662656217150242 0.03306556481165311 0.00026360664095187214 3.765729796136026e-05 
32.166666666666664 0.240720554877833 0.000363243063404915 0.9662913412179391 0.033062631008909465 0.0002451248898202992 3.765981992616784e-05 
33.666666666666664 0.239211239371152 0.00035898656644962483 0.9663157596055263 0.03305965292921579 0.00022793860748612356 3.7662291322042125e-05 
35.166666666666664 0.24111133781174324 0.00035477950178970213 0.9663389651455432 0.033056633607432835 0.00021195702965113276 3.766471558323842e-05 
36.666666666666664 0.23961885928314844 0.00035062133044627295 0.9663610399610568 0.03305357586685071 0.0001970957457412693 3.766709590505738e-05 
38.166666666666664 0.2415055282666615 0.00034651151647163914 0.9663820604594177 0.03305048233398141 0.0001832762548685649 3.766943526051798e-05 
39.666666666666664 0.24002987536686338 0.00034244952717908434 0.9664020977313598 0.03304735545231979 0.0001704255527256202 3.767173641587028e-05 
41.166666666666664 0.24190334210861156 0.00033843483334858505 0.9664212179222913 0.033044197495144007 0.00015847574727127797 3.7674001945027566e-05 
42.666666666666664 0.24044449242796376 0.00033446690941043477 0.9664394825777116 0.03304101057742254 0.0001473637012125599 3.7676234242993434e-05 
44.166666666666664 0.24230497321716557 0.00033054523360862107 0.9664569489645386 0.03303779666688971 0.00013703069942457577 3.767843553835301e-05 
45.666666666666664 0.24086289495094776 0.0003266692881456498 0.9664736703700245 0.03303455759434732 0.00012742213957762065 3.768060790489337e-05 
47.166666666666664 0.2427105965016055 0.0003228385593103735 0.9664896963798113 0.03303129506324633 0.00011848724435961709 3.7682753272413415e-05 
48.666666666666664 0.24128524989190012 0.00031905253759025905 0.966505073136581 0.03302801065859889 0.0001101787937929886 3.7684873436779866e-05 
50.166666666666664 0.24312037051705165 0.000315310717769406 0.9665198435806457 0.033024705855267004 0.00010245287624848083 3.768697006928133e-05 
51.666666666666664 0.24171170910046363 0.00031161259901352873 0.9665340476737347 0.03302138202567149 9.526865685487564e-05 3.76890447253295e-05 
53.166666666666664 0.24353443973276573 0.0003079576849430121 0.9665477226071495 0.0330180404469616 8.858816209341708e-05 3.7691098852552936e-05 
54.666666666666664 0.24214241141980794 0.0003043454836950636 0.9665609029953742 0.033014682307682876 8.23760794495263e-05 3.769313379832546e-05 
